1.1	136418.13160000002
1.1163333333333334	136418.13160000002
1.1326666666666667	136418.13160000002
1.149	136418.13160000002
1.1653333333333336	136418.13160000002
1.1816666666666669	136418.13160000002
1.198	136418.13160000002
1.2143333333333333	130972.94810216014
1.2306666666666668	125082.22476003665
1.2469999999999999	119595.43785032912
1.2633333333333334	114522.48150260793
1.2796666666666667	109849.49545928424
1.296	105553.39009266329
1.3123333333333334	101607.53741244877
1.3286666666666669	97984.33021974297
1.345	94656.42285455386
1.3613333333333335	91597.54944649381
1.3776666666666668	88782.81754736988
1.3940000000000001	86188.9527853024
1.4103333333333334	83794.45269389356
1.4266666666666667	81579.60667216455
1.443	79526.35609231125
1.4593333333333334	77618.44162039772
1.4756666666666667	75841.06878671216
1.4920000000000002	74181.07116640914
1.5083333333333333	72626.62185064002
1.5246666666666668	71167.28946577081
1.5410000000000001	69793.9253196839
1.5573333333333335	68498.48497333842
1.5736666666666665	67274.15230671909
1.5900000000000003	66115.02311999998
1.6063333333333336	65016.30060267482
1.6226666666666667	63973.99916942511
1.6390000000000002	62985.02167035811
1.6553333333333335	62046.97957966401
1.6716666666666666	61158.07126140236
1.6880000000000002	60316.92028331481
1.7043333333333335	59522.243324055606
1.7206666666666668	58772.659016538346
1.737	58066.42824227314
1.7533333333333334	57401.362757524694
1.7696666666666667	56774.72526688243
1.786	56183.43476773741
1.8023333333333336	55624.19748128825
1.8186666666666667	55093.77742007196
1.835	54589.1273257783
1.8513333333333333	54107.44605896857
1.8676666666666666	53646.34335107409
1.884	53203.66766373584
1.9003333333333334	52777.71995958391
1.9166666666666667	52367.00022904827
1.933	51970.30853853364
1.9493333333333336	51586.72068542421
1.965666666666667	51215.480882384625
1.9820000000000002	50856.130005670944
1.9983333333333333	50508.582902091715
2.014666666666667	50173.185848510664
2.031	49850.915974222815
2.0473333333333334	49531.432062877604
2.0636666666666668	49208.95614317745
2.08	48899.08595
2.0963333333333334	48602.43544425446
2.1126666666666667	48316.04993274757
2.129	48038.48902574661
2.1453333333333333	47769.26870496446
2.1616666666666666	47508.10032027455
2.178	47254.78118285878
2.1943333333333332	47009.16663001359
2.2106666666666666	46771.13668617162
2.2270000000000003	46540.59211199269
2.243333333333333	46317.40916141561
2.2596666666666665	46101.505937387294
2.276	45892.7675313706
2.2923333333333336	45691.06155052525
2.3086666666666664	45496.286498293586
2.325	45308.3149149451
2.3413333333333335	45126.98370012714
2.357666666666667	44952.18238526866
2.374	44783.7637992536
2.3903333333333334	44621.58669361286
2.4066666666666667	44465.52961467467
2.423	44315.43255838982
2.4393333333333334	44171.15865314582
2.4556666666666667	44032.52484873175
2.4720000000000004	43899.40073949419
2.4883333333333333	43771.616863542265
2.504666666666667	43649.02818760349
2.521	43531.504816555855
2.5373333333333337	43418.85205816752
2.553666666666667	43310.959649683195
2.57	43207.67366491157
2.5863333333333336	43108.83928887097
2.6026666666666665	43014.314795434875
2.6189999999999998	42923.95468241172
2.6353333333333335	42837.6167933926
2.6516666666666664	42755.13295877755
2.668	42676.395755426136
2.6843333333333335	42601.26572106771
2.7006666666666668	42529.575891292654
2.717	42461.231111064386
2.7333333333333334	42396.09456040456
2.7496666666666667	42334.04169098847
2.766	42274.958969028834
2.7823333333333338	42218.71600747781
2.7986666666666666	42165.183816336576
2.8149999999999995	42114.28845170821
2.8313333333333337	42065.90728507882
2.847666666666667	42019.933865903695
2.8640000000000003	41976.279315385356
2.8803333333333336	41934.84272469269
2.8966666666666665	41895.51425971607
2.913	41858.20849791793
2.9293333333333336	41822.85821464267
2.9456666666666664	41789.37430991968
2.962	41757.66436117794
2.9783333333333335	41727.66178876661
2.9946666666666664	41699.2931129908
3.011	41672.492739156056
3.0273333333333334	41647.201079843304
3.0436666666666667	41623.3603039767
3.0600000000000005	41600.91533591172
3.0763333333333334	41579.84999770769
3.0926666666666667	41560.17710455306
3.109	41541.9075643221
3.1253333333333333	41525.00469473544
3.1416666666666666	41509.390158192095
3.1580000000000004	41494.983296616614
3.1743333333333332	41481.68139175643
3.1906666666666665	41469.359070050654
3.2070000000000003	41457.88974699644
3.2233333333333336	41447.140955106675
3.239666666666667	41436.97313697484
3.2560000000000002	41427.24811331104
3.2723333333333335	41417.91334309759
3.2886666666666664	41409.03754541852
3.305	41400.69798856754
3.321333333333333	41392.924301596766
3.337666666666667	41385.66668333664
3.354	41378.86791396644
3.370333333333333	41372.48501769901
3.3866666666666667	41366.50307354293
3.403	41360.91043012036
3.4193333333333333	41355.69308502551
3.435666666666667	41350.83154386193
3.452	41346.30553017438
3.4683333333333333	41342.09539425037
3.4846666666666666	41338.18323076513
3.501	41334.55143584124
3.517333333333333	41331.18436790232
3.533666666666667	41328.072922152896
3.55	41325.209353246115
3.566333333333333	41322.58591583514
3.5826666666666664	41320.19486457312
3.599	41318.02845411322
3.6153333333333335	41316.07893910859
3.6316666666666673	41314.3385742124
3.648	41312.799614077805
3.664333333333333	41311.454313357965
3.6806666666666663	41310.29492670604
3.697	41309.31370877515
3.713333333333334	41308.50293424835
3.7296666666666667	41307.855018320704
3.7460000000000004	41307.36243633818
3.7623333333333333	41307.017663874896
3.7786666666666666	41306.81317650493
3.7950000000000004	41306.74144980243
3.8113333333333337	41306.79495934148
3.8276666666666666	41306.96618069619
3.8440000000000003	41307.24758944067
3.860333333333333	41307.63166114904
3.8766666666666665	41308.11087139539
3.893	41308.67769575383
3.9093333333333335	41309.32460979848
3.925666666666667	41310.04408910344
3.9419999999999997	41310.82860924283
3.9583333333333335	41311.67064579074
3.974666666666667	41312.562674321285
